"SETTLEMENT.DATE","CUSIP","SYMBOL","QUANTITY..FAILS.","DESCRIPTION","PRICE","GME Allocation"
20210308,"78468R853","SPSM",7852,"SPDR PORTFOLIO S&P 600 SMALL C","41.64","0.29%"
20210308,"808524771","FNDX",1478,"SCHWAB FUNDAMENTAL U S LARGE C","50.08","0.39%"
20210308,"87166N304","SSLY",20,"SYNTAX ETF TR STRATIFIED SMALL","50.73","0.11%"
20210308,"886364405","SFYF",953,"TIDAL ETF TR SOFI 50 ETF","28.46","0.69%"
20210308,"89349P305","DMRS",177,"TRANSAMERICA ETF TR DELTASHARE","56.01","0.17%"
20210308,"921932778","VIOV",1688,"VANGUARD S&P SMALL CAP 600 VAL","173.03","0.12%"
20210308,"921932794","VIOG",3433,"VANGUARD S&P SMALL CAP 600 GRO","215.75","1.78%"
20210308,"92206C599","VTHR",61409,"VANGUARD RUSSELL 3000 ETF","179.46","0.00%"
20210308,"92206C649","VTWV",38838,"VANGUARD RUSSELL 2000 VALUE ET","137.39","0.09%"
20210308,"92206C664","VTWO",65897,"VANGUARD RUSSELL 2000 ETF","175.84","0.04%"
20210308,"922908611","VBR",5701,"VANGUARD SMALL-CAP VALUE ETF","162.41","0.31%"
20210308,"922908751","VB",212,"VANGUARD SMALL-CAP ETF","209.96","0.17%"
20210308,"922908769","VTI",301863,"VANGUARD TOTAL STOCK MARKET ET","200.75","0.00%"
20210309,"025072885","AVUS",1661,"AMERICAN CENTY ETF TR AVANTIS ","67.49","0.02%"
20210309,"132061201","SYLD",1379,"CAMBRIA SHAREHOLDER YLD ETF","61.78","0.48%"
20210309,"25460G815","RETL",668,"DIREXION DAILY RETAIL BULL 3X ","183.09","2.87%"
20210309,"316092204","FDIS",150,"FIDELITY COVINGTON TR MSCI CON","72.21","0.13%"
20210309,"33939L100","TILT",433,"FLEXSHARES TR","155.35","0.04%"
20210309,"36467W109","GME",17382,"GAMESTOP CORP (HLDG CO) CL A","194.50",NA
20210309,"46137V183","EWSC",60010,"INVESCO","81.72","0.54%"
20210309,"46138E180","PSCD",1697,"INVESCO S&P SMALLCAP CONSUMER ","111.84","1.92%"
20210309,"46138E453","PBSM",2807,"INVESCO ETF TR II PUREBETA MSC","37.28","0.07%"
20210309,"46138G664","RWJ",32289,"INVESCO EXCHANGE-TRADED FD TR ","114.31","2.11%"
20210309,"46138J593","OMFS",13728,"INVESCO EXCHANGE-TRADED SELF-I","38.71","0.15%"
20210309,"46138J734","IUSS",89,"INVESCO EXCH-TRADED SELF INDX ","36.48","1.25%"
20210309,"464287150","ITOT",373359,"ISHARES CORE S&P TOTAL U.S. ST","88.54","0.01%"
20210309,"464287630","IWN",34965,"ISHARES RUSSELL2000 VAL ETF","160.49","0.21%"
20210309,"464287655","IWM",88670,"ISHARES RUSSELL 2000 ETF","218.74","0.10%"
20210309,"464287804","IJR",1209,"ISHARES CORE S&P SM CAP ETF","109.10","0.28%"
20210309,"464287879","IJS",26563,"ISHARES S&P SMALLCAP 600 VALUE","103.34","0.30%"
20210309,"464288570","DSI",34986,"ISHARES MSCI KLD 400 SOCIAL ET","73.34","0.02%"
20210309,"464288869","IWC",27422,"RUSSELL MICRO CAP ETF","145.02","0.59%"
20210309,"46435U663","ESML",39388,"ISHARES ESG AWARE MSCI USA SMA","38.05","0.18%"
20210309,"46436E544","XJR",443,"ISHARES TRESG SCREENED S&P SMA","39.11","0.30%"
20210309,"46436E775","STSB",505,"ISHARES TR FACTORS US SMALL BL","46.34","0.11%"
20210309,"46641Q290","BBSC",5,"JP MORGAN EXC-TRD TR BETABUILD","63.97","0.15%"
20210309,"67092P607","NUSC",27252,"NUVEEN ESG SMALL-CAP ETF","42.68","0.30%"
20210309,"74347R818","SAA",2414,"PROSHARES ULTRA SMALLCAP600","151.18","0.18%"
20210309,"74347R842","UWM",6866,"PROSHARES ULTRA RUSSELL 2000","110.15","0.07%"
20210309,"74347X294","HDG",52327,"PROSHARES TRUST - PROSHARES HE","51.42","0.03%"
20210309,"74347X799","URTY",12228,"PROSHARES TRUST PROSHRS ULTRAP","105.22","0.05%"
20210309,"78464A128","VLU",414,"SPDR S&P 1500 VALUE TILT ETF","137.93","0.04%"
20210309,"78464A201","SLYG",115,"SPDR S&P 600 SMALL CAP GROWTH ","84.40","0.26%"
20210309,"78464A300","SLYV",95,"SPDR S&P 600 SMALL CAP VALUE E","84.05","0.30%"
20210309,"78464A714","XRT",58639,"SPDR SERIES TR SPDR S&P RETAIL","86.66","3.44%"
20210309,"78464A805","SPTM",993,"SPDR PORTFOLIO S&P 1500 COMPOS","47.48","0.01%"
20210309,"78464A813","SLY",399,"SPDR S&P 600 SMALL CAP ETF","94.51","0.29%"
20210309,"78468R853","SPSM",6429,"SPDR PORTFOLIO S&P 600 SMALL C","42.52","0.29%"
20210309,"808524771","FNDX",27571,"SCHWAB FUNDAMENTAL U S LARGE C","50.72","0.39%"
20210309,"808524789","FNDB",654,"SCHWAB FUNDAMENTAL U S BROAD M","50.59","0.35%"
20210309,"87166N304","SSLY",16,"SYNTAX ETF TR STRATIFIED SMALL","52.03","0.11%"
20210309,"89349P305","DMRS",146,"TRANSAMERICA ETF TR DELTASHARE","56.73","0.17%"
20210309,"921932794","VIOG",1,"VANGUARD S&P SMALL CAP 600 GRO","217.51","1.78%"
20210309,"921932828","VIOO",2,"VANGUARD S&P SMALL CAP 600 ETF","199.54","0.12%"
20210309,"92206C599","VTHR",36303,"VANGUARD RUSSELL 3000 ETF","178.50","0.00%"
20210309,"92206C649","VTWV",40129,"VANGUARD RUSSELL 2000 VALUE ET","140.63","0.09%"
20210309,"92206C664","VTWO",13932,"VANGUARD RUSSELL 2000 ETF","176.63","0.04%"
20210309,"922908611","VBR",820,"VANGUARD SMALL-CAP VALUE ETF","164.85","0.31%"
20210309,"922908652","VXF",391,"VANGUARD EXTENDED MARKET ETF","173.25","0.02%"
20210309,"922908769","VTI",324,"VANGUARD TOTAL STOCK MARKET ET","199.77","0.00%"
20210310,"025072885","AVUS",202546,"AMERICAN CENTY ETF TR AVANTIS ","68.07","0.02%"
20210310,"30151E673","NVQ",190,"EXCHANGE LISTED FDS TR QRAFT A","30.03","0.25%"
20210310,"316092204","FDIS",583,"FIDELITY COVINGTON TR MSCI CON","74.41","0.13%"
20210310,"33939L100","TILT",166,"FLEXSHARES TR","157.01","0.04%"
20210310,"36467W109","GME",22839,"GAMESTOP CORP (HLDG CO) CL A","246.90",NA
20210310,"381430602","GSSC",3892,"GOLDMAN SACHS ETF TR ACTIVEBET","62.95","0.27%"
20210310,"46137V183","EWSC",65212,"INVESCO","82.37","0.54%"
20210310,"46137V480","XSVM",2516,"INVESCO S&P SMALLCAP VALUE WIT","49.61","2.45%"
20210310,"46137V613","PRF",1024,"INVESCO EXCHANGE-TRADED FD TR ","149.24","0.44%"
20210310,"46138E180","PSCD",14613,"INVESCO S&P SMALLCAP CONSUMER ","114.00","1.92%"
20210310,"46138E453","PBSM",2365,"INVESCO ETF TR II PUREBETA MSC","37.67","0.07%"
20210310,"46138G664","RWJ",111709,"INVESCO EXCHANGE-TRADED FD TR ","116.16","2.11%"
20210310,"46138J593","OMFS",10936,"INVESCO EXCHANGE-TRADED SELF-I","39.55","0.15%"
20210310,"46138J734","IUSS",34,"INVESCO EXCH-TRADED SELF INDX ","37.08","1.25%"
20210310,"464287150","ITOT",445145,"ISHARES CORE S&P TOTAL U.S. ST","89.96","0.01%"
20210310,"464287630","IWN",233,"ISHARES RUSSELL2000 VAL ETF","161.25","0.21%"
20210310,"464287655","IWM",8947,"ISHARES RUSSELL 2000 ETF","223.34","0.10%"
20210310,"464287804","IJR",1090,"ISHARES CORE S&P SM CAP ETF","110.17","0.28%"
20210310,"464288570","DSI",56141,"ISHARES MSCI KLD 400 SOCIAL ET","74.41","0.02%"
20210310,"464288869","IWC",19941,"RUSSELL MICRO CAP ETF","150.68","0.59%"
20210310,"46435U663","ESML",96245,"ISHARES ESG AWARE MSCI USA SMA","38.47","0.18%"
20210310,"46436E544","XJR",1643,"ISHARES TRESG SCREENED S&P SMA","39.49","0.30%"
20210310,"46436E775","STSB",292,"ISHARES TR FACTORS US SMALL BL","47.11","0.11%"
20210310,"46641Q290","BBSC",5,"JP MORGAN EXC-TRD TR BETABUILD","65.13","0.15%"
20210310,"67092P607","NUSC",54145,"NUVEEN ESG SMALL-CAP ETF","43.14","0.30%"
20210310,"74347R818","SAA",5520,"PROSHARES ULTRA SMALLCAP600","153.39","0.18%"
20210310,"74347R842","UWM",4167,"PROSHARES ULTRA RUSSELL 2000","114.64","0.07%"
20210310,"74347X294","HDG",3079,"PROSHARES TRUST - PROSHARES HE","51.77","0.03%"
20210310,"74347X310","RALS",11,"PROSHARES TR RAFI LONG/SHORT F","32.96","0.44%"
20210310,"74347X799","URTY",14069,"PROSHARES TRUST PROSHRS ULTRAP","111.63","0.05%"
20210310,"78464A128","VLU",988,"SPDR S&P 1500 VALUE TILT ETF","137.61","0.04%"
20210310,"78464A201","SLYG",785,"SPDR S&P 600 SMALL CAP GROWTH ","86.30","0.26%"
20210310,"78464A300","SLYV",7438,"SPDR S&P 600 SMALL CAP VALUE E","84.05","0.30%"
20210310,"78464A714","XRT",7352,"SPDR SERIES TR SPDR S&P RETAIL","90.14","3.44%"
20210310,"78464A805","SPTM",183,"SPDR PORTFOLIO S&P 1500 COMPOS","48.11","0.01%"
20210310,"78464A813","SLY",9631,"SPDR S&P 600 SMALL CAP ETF","95.40","0.29%"
20210310,"78468R853","SPSM",159,"SPDR PORTFOLIO S&P 600 SMALL C","42.94","0.29%"
20210310,"808524102","SCHB",219,"SCHWAB STRATEGIC TR US BROAD M","94.86","0.01%"
20210310,"808524607","SCHA",827,"SCHWAB STRATEGIC TR US SMALL-C","100.21","0.07%"
20210310,"808524771","FNDX",7704,"SCHWAB FUNDAMENTAL U S LARGE C","50.95","0.39%"
20210310,"808524789","FNDB",200,"SCHWAB FUNDAMENTAL U S BROAD M","50.72","0.35%"
20210310,"87166N304","SSLY",212,"SYNTAX ETF TR STRATIFIED SMALL","52.51","0.11%"
20210310,"921932778","VIOV",1881,"VANGUARD S&P SMALL CAP 600 VAL","178.39","0.12%"
20210310,"921932794","VIOG",441,"VANGUARD S&P SMALL CAP 600 GRO","222.30","1.78%"
20210310,"92204A108","VCR",24564,"VANGUARD CONSUMER DISCRETIONAR","287.99","1.16%"
20210310,"92206C649","VTWV",5345,"VANGUARD RUSSELL 2000 VALUE ET","141.19","0.09%"
20210310,"92206C664","VTWO",20328,"VANGUARD RUSSELL 2000 ETF","180.08","0.04%"
20210310,"922908611","VBR",131,"VANGUARD SMALL-CAP VALUE ETF","164.78","0.31%"
20210310,"922908652","VXF",866,"VANGUARD EXTENDED MARKET ETF","177.56","0.02%"
20210310,"922908751","VB",202,"VANGUARD SMALL-CAP ETF","213.00","0.17%"
20210311,"132061201","SYLD",1379,"CAMBRIA SHAREHOLDER YLD ETF","62.69","0.48%"
20210311,"25460G815","RETL",91,"DIREXION DAILY RETAIL BULL 3X ","216.72","2.87%"
20210311,"26924G706","GAMR",1438,"ETF MANAGERS TR WEDBUSH ETFMG ","98.29","4.87%"
20210311,"30151E673","NVQ",38,"EXCHANGE LISTED FDS TR QRAFT A","30.16","0.25%"
20210311,"33939L100","TILT",642,"FLEXSHARES TR","158.58","0.04%"
20210311,"36467W109","GME",10818,"GAMESTOP CORP (HLDG CO) CL A","265.00",NA
20210311,"381430602","GSSC",8695,"GOLDMAN SACHS ETF TR ACTIVEBET","64.18","0.27%"
20210311,"46137V183","EWSC",24434,"INVESCO","84.65","0.54%"
20210311,"46137V480","XSVM",32940,"INVESCO S&P SMALLCAP VALUE WIT","51.12","2.45%"
20210311,"46138E180","PSCD",1820,"INVESCO S&P SMALLCAP CONSUMER ","116.28","1.92%"
20210311,"46138E453","PBSM",2778,"INVESCO ETF TR II PUREBETA MSC","38.24","0.07%"
20210311,"46138G664","RWJ",145704,"INVESCO EXCHANGE-TRADED FD TR ","120.32","2.11%"
20210311,"46138J593","OMFS",9949,"INVESCO EXCHANGE-TRADED SELF-I","40.47","0.15%"
20210311,"464287655","IWM",52434,"ISHARES RUSSELL 2000 ETF","227.22","0.10%"
20210311,"464287804","IJR",1367,"ISHARES CORE S&P SM CAP ETF","112.45","0.28%"
20210311,"464287879","IJS",2042,"ISHARES S&P SMALLCAP 600 VALUE","105.58","0.30%"
20210311,"464287887","IJT",353,"ISHARES S&P SMALL CAP 600 GROW","130.99","0.26%"
20210311,"464288570","DSI",80290,"ISHARES MSCI KLD 400 SOCIAL ET","74.90","0.02%"
20210311,"464288869","IWC",1846,"RUSSELL MICRO CAP ETF","153.87","0.59%"
20210311,"46435U663","ESML",138192,"ISHARES ESG AWARE MSCI USA SMA","39.02","0.18%"
20210311,"46436E544","XJR",1730,"ISHARES TRESG SCREENED S&P SMA","40.26","0.30%"
20210311,"46436E775","STSB",292,"ISHARES TR FACTORS US SMALL BL","47.98","0.11%"
20210311,"46641Q290","BBSC",813,"JP MORGAN EXC-TRD TR BETABUILD","66.25","0.15%"
20210311,"67092P607","NUSC",59793,"NUVEEN ESG SMALL-CAP ETF","43.76","0.30%"
20210311,"74347R818","SAA",3842,"PROSHARES ULTRA SMALLCAP600","159.65","0.18%"
20210311,"74347R842","UWM",32,"PROSHARES ULTRA RUSSELL 2000","118.72","0.07%"
20210311,"74347X294","HDG",3340,"PROSHARES TRUST - PROSHARES HE","51.99","0.03%"
20210311,"74347X310","RALS",11,"PROSHARES TR RAFI LONG/SHORT F","33.00","0.44%"
20210311,"74347X799","URTY",15351,"PROSHARES TRUST PROSHRS ULTRAP","117.56","0.05%"
20210311,"78464A128","VLU",8099,"SPDR S&P 1500 VALUE TILT ETF","139.85","0.04%"
20210311,"78464A300","SLYV",20793,"SPDR S&P 600 SMALL CAP VALUE E","85.96","0.30%"
20210311,"78464A714","XRT",58588,"SPDR SERIES TR SPDR S&P RETAIL","91.90","3.44%"
20210311,"78464A813","SLY",14066,"SPDR S&P 600 SMALL CAP ETF","97.40","0.29%"
20210311,"78468R853","SPSM",39258,"SPDR PORTFOLIO S&P 600 SMALL C","43.80","0.29%"
20210311,"808524102","SCHB",35,"SCHWAB STRATEGIC TR US BROAD M","95.47","0.01%"
20210311,"808524607","SCHA",484,"SCHWAB STRATEGIC TR US SMALL-C","101.78","0.07%"
20210311,"808524771","FNDX",9527,"SCHWAB FUNDAMENTAL U S LARGE C","51.65","0.39%"
20210311,"886364405","SFYF",3231,"TIDAL ETF TR SOFI 50 ETF","30.87","0.69%"
20210311,"921932794","VIOG",223,"VANGUARD S&P SMALL CAP 600 GRO","226.08","1.78%"
20210311,"922908652","VXF",5439,"VANGUARD EXTENDED MARKET ETF","179.38","0.02%"
20210311,"922908751","VB",70,"VANGUARD SMALL-CAP ETF","215.48","0.17%"
20210311,"922908769","VTI",480,"VANGUARD TOTAL STOCK MARKET ET","204.32","0.00%"
20210312,"025072885","AVUS",339,"AMERICAN CENTY ETF TR AVANTIS ","69.64","0.02%"
20210312,"25460G815","RETL",582,"DIREXION DAILY RETAIL BULL 3X ","223.60","2.87%"
20210312,"30151E673","NVQ",37,"EXCHANGE LISTED FDS TR QRAFT A","30.53","0.25%"
20210312,"316092204","FDIS",31076,"FIDELITY COVINGTON TR MSCI CON","76.26","0.13%"
20210312,"33939L100","TILT",233,"FLEXSHARES TR","160.43","0.04%"
20210312,"35473P876","FLQS",101,"FRANKLIN TEMPLETON ETF TR LIBE","37.49","0.28%"
20210312,"36467W109","GME",155658,"GAMESTOP CORP (HLDG CO) CL A","260.00",NA
20210312,"381430602","GSSC",16124,"GOLDMAN SACHS ETF TR ACTIVEBET","64.93","0.27%"
20210312,"46137V183","EWSC",324,"INVESCO","84.61","0.54%"
20210312,"46137V480","XSVM",40421,"INVESCO S&P SMALLCAP VALUE WIT","51.55","2.45%"
20210312,"46137V613","PRF",1869,"INVESCO EXCHANGE-TRADED FD TR ","152.03","0.44%"
20210312,"46138E180","PSCD",3546,"INVESCO S&P SMALLCAP CONSUMER ","117.30","1.92%"
20210312,"46138E453","PBSM",278,"INVESCO ETF TR II PUREBETA MSC","38.97","0.07%"
20210312,"46138G664","RWJ",2655,"INVESCO EXCHANGE-TRADED FD TR ","121.47","2.11%"
20210312,"46138J593","OMFS",13941,"INVESCO EXCHANGE-TRADED SELF-I","41.28","0.15%"
20210312,"46138J734","IUSS",116,"INVESCO EXCH-TRADED SELF INDX ","38.31","1.25%"
20210312,"464287150","ITOT",906,"ISHARES CORE S&P TOTAL U.S. ST","91.75","0.01%"
20210312,"464287655","IWM",28410,"ISHARES RUSSELL 2000 ETF","232.22","0.10%"
20210312,"464287887","IJT",688,"ISHARES S&P SMALL CAP 600 GROW","133.34","0.26%"
20210312,"464288570","DSI",2,"ISHARES MSCI KLD 400 SOCIAL ET","75.80","0.02%"
20210312,"464288869","IWC",21767,"RUSSELL MICRO CAP ETF","157.44","0.59%"
20210312,"46435U663","ESML",17,"ISHARES ESG AWARE MSCI USA SMA","39.77","0.18%"
20210312,"46436E544","XJR",1594,"ISHARES TRESG SCREENED S&P SMA","40.74","0.30%"
20210312,"46436E775","STSB",292,"ISHARES TR FACTORS US SMALL BL","48.93","0.11%"
20210312,"46641Q290","BBSC",694,"JP MORGAN EXC-TRD TR BETABUILD","67.66","0.15%"
20210312,"67092P607","NUSC",99362,"NUVEEN ESG SMALL-CAP ETF","44.47","0.30%"
20210312,"74347R818","SAA",14610,"PROSHARES ULTRA SMALLCAP600","163.59","0.18%"
20210312,"74347X294","HDG",3332,"PROSHARES TRUST - PROSHARES HE","52.67","0.03%"
20210312,"74347X310","RALS",96,"PROSHARES TR RAFI LONG/SHORT F","33.02","0.44%"
20210312,"74347X799","URTY",381,"PROSHARES TRUST PROSHRS ULTRAP","125.18","0.05%"
20210312,"78464A128","VLU",870,"SPDR S&P 1500 VALUE TILT ETF","140.43","0.04%"
20210312,"78464A201","SLYG",173,"SPDR S&P 600 SMALL CAP GROWTH ","89.24","0.26%"
20210312,"78464A714","XRT",13380,"SPDR SERIES TR SPDR S&P RETAIL","92.81","3.44%"
20210312,"78464A813","SLY",3408,"SPDR S&P 600 SMALL CAP ETF","98.62","0.29%"
20210312,"78468R853","SPSM",4,"SPDR PORTFOLIO S&P 600 SMALL C","44.34","0.29%"
20210312,"808524607","SCHA",722,"SCHWAB STRATEGIC TR US SMALL-C","103.90","0.07%"
20210312,"808524771","FNDX",47222,"SCHWAB FUNDAMENTAL U S LARGE C","51.85","0.39%"
20210312,"886364405","SFYF",9502,"TIDAL ETF TR SOFI 50 ETF","31.76","0.69%"
20210312,"921932794","VIOG",1747,"VANGUARD S&P SMALL CAP 600 GRO","230.06","1.78%"
20210312,"921932828","VIOO",36,"VANGUARD S&P SMALL CAP 600 ETF","207.99","0.12%"
20210312,"92204A108","VCR",604,"VANGUARD CONSUMER DISCRETIONAR","294.81","1.16%"
20210312,"92206C599","VTHR",670,"VANGUARD RUSSELL 3000 ETF","184.82","0.00%"
20210312,"92206C649","VTWV",4453,"VANGUARD RUSSELL 2000 VALUE ET","146.53","0.09%"
20210312,"92206C664","VTWO",25859,"VANGUARD RUSSELL 2000 ETF","187.56","0.04%"
20210312,"922908611","VBR",356,"VANGUARD SMALL-CAP VALUE ETF","169.45","0.31%"
20210312,"922908652","VXF",3656,"VANGUARD EXTENDED MARKET ETF","183.70","0.02%"
20210312,"922908751","VB",69,"VANGUARD SMALL-CAP ETF","219.82","0.17%"
20210312,"922908769","VTI",127108,"VANGUARD TOTAL STOCK MARKET ET","206.99","0.00%"
